filepath,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y
transformed359.jpg,96.0,6.0,556.0,6.0,96.0,472.0,556.0,472.0
transformed360.jpg,33.82563052883595,77.99777199221253,338.025630528836,77.99777199221253,33.82563052883595,338.9977719922125,338.025630528836,338.9977719922125
transformed361.jpg,15.0,2.0,483.0,2.0,15.0,403.0,483.0,403.0
transformed362.jpg,97.01729380264547,153.64762761050014,393.4172938026455,153.64762761050014,97.01729380264547,404.44762761050015,393.4172938026455,404.44762761050015
transformed363.jpg,91.85418376069941,48.18352082112379,403.2541837606994,48.18352082112379,91.85418376069941,314.5835208211238,403.2541837606994,314.5835208211238
transformed364.jpg,197.67168387397356,81.99956148003689,471.87168387397355,81.99956148003689,197.67168387397356,352.59956148003687,471.87168387397355,352.59956148003687
transformed365.jpg,215.552229436159,21.737266346933886,545.552229436159,21.737266346933886,215.552229436159,298.3372663469339,545.552229436159,298.3372663469339
transformed366.jpg,213.74384292325084,167.58085006488412,478.9438429232508,167.58085006488412,213.74384292325084,431.5808500648841,478.9438429232508,431.5808500648841
transformed367.jpg,16.0,52.0,512.0,52.0,16.0,469.0,512.0,469.0
transformed368.jpg,309.36854129458106,32.41104956279187,611.768541294581,32.41104956279187,309.36854129458106,288.01104956279187,611.768541294581,288.01104956279187
transformed369.jpg,156.1853540687083,14.26183887612118,428.5853540687083,14.26183887612118,156.1853540687083,286.06183887612116,428.5853540687083,286.06183887612116
transformed370.jpg,15.0,2.0,483.0,2.0,15.0,403.0,483.0,403.0
transformed371.jpg,103.29999489708561,307.84802501180286,511.8999948970856,307.84802501180286,103.29999489708561,732.6480250118028,511.8999948970856,732.6480250118028
transformed372.jpg,126.82437172680515,44.89573016525217,442.42437172680513,44.89573016525217,126.82437172680515,315.49573016525216,442.42437172680513,315.49573016525216
transformed373.jpg,388.57187398302597,392.8915211366922,914.7718739830259,392.8915211366922,388.57187398302597,926.2915211366922,914.7718739830259,926.2915211366922
transformed374.jpg,156.4179313482256,60.74153309881426,405.4179313482256,60.74153309881426,156.4179313482256,297.7415330988143,405.4179313482256,297.7415330988143
transformed375.jpg,126.0,290.0,807.0,290.0,126.0,998.0,807.0,998.0
transformed376.jpg,16.0,27.0,448.0,27.0,16.0,465.0,448.0,465.0
transformed377.jpg,175.23545970093085,206.75868799248514,449.4354597009308,206.75868799248514,175.23545970093085,477.35868799248516,449.4354597009308,477.35868799248516
transformed378.jpg,109.0,4.0,551.0,4.0,109.0,444.0,551.0,444.0
transformed379.jpg,103.95139624459203,191.15961102112618,359.551396244592,191.15961102112618,103.95139624459203,407.1596110211261,359.551396244592,407.1596110211261
transformed380.jpg,140.16480731329773,308.4937188024806,612.3648073132977,308.4937188024806,140.16480731329773,749.4937188024805,612.3648073132977,749.4937188024805
transformed381.jpg,46.0,349.0,661.0,349.0,46.0,945.0,661.0,945.0
transformed382.jpg,166.0,52.0,555.0,52.0,166.0,446.0,555.0,446.0
transformed383.jpg,30.0,16.0,574.0,16.0,30.0,473.0,574.0,473.0
transformed384.jpg,40.0,11.0,591.0,11.0,40.0,474.0,591.0,474.0
transformed385.jpg,134.57518497349676,47.87869676633602,398.5751849734968,47.87869676633602,134.57518497349676,313.078696766336,398.5751849734968,313.078696766336
transformed386.jpg,47.0,13.0,502.0,13.0,47.0,472.0,502.0,472.0
transformed387.jpg,99.93614241611292,557.3821760691685,597.936142416113,557.3821760691685,99.93614241611292,1051.1821760691685,597.936142416113,1051.1821760691685
transformed388.jpg,38.29015911390297,69.89531431865726,294.49015911390296,69.89531431865726,38.29015911390297,286.4953143186573,294.49015911390296,286.4953143186573
transformed389.jpg,90.0,279.0,899.0,279.0,90.0,1091.0,899.0,1091.0
transformed390.jpg,99.0,8.0,553.0,8.0,99.0,457.0,553.0,457.0
transformed391.jpg,323.4809960320688,218.6848196266726,556.8809960320688,218.6848196266726,323.4809960320688,455.0848196266726,556.8809960320688,455.0848196266726
transformed392.jpg,389.2519959861921,589.6568677465934,904.6519959861921,589.6568677465934,389.2519959861921,1101.4568677465934,904.6519959861921,1101.4568677465934
transformed393.jpg,244.54024493297578,124.61365913958058,508.5402449329758,124.61365913958058,244.54024493297578,389.8136591395805,508.5402449329758,389.8136591395805
transformed394.jpg,257.8524776695887,177.4206311286819,512.2524776695886,177.4206311286819,257.8524776695887,427.6206311286819,512.2524776695886,427.6206311286819
transformed395.jpg,111.10586197131687,132.4007097062572,351.10586197131687,132.4007097062572,111.10586197131687,369.4007097062572,351.10586197131687,369.4007097062572
transformed396.jpg,84.0,10.0,543.0,10.0,84.0,470.0,543.0,470.0
transformed397.jpg,25.0,4.0,508.0,4.0,25.0,478.0,508.0,478.0
transformed398.jpg,269.7733135379407,82.22881409574633,540.3733135379407,82.22881409574633,269.7733135379407,349.82881409574634,540.3733135379407,349.82881409574634
transformed399.jpg,291.06363280616597,494.6820256109178,660.063632806166,494.6820256109178,291.06363280616597,852.2820256109178,660.063632806166,852.2820256109178
transformed400.jpg,26.0,26.0,517.0,26.0,26.0,437.0,517.0,437.0
transformed401.jpg,58.0,14.0,581.0,14.0,58.0,456.0,581.0,456.0
transformed402.jpg,131.0,0.0,584.0,0.0,131.0,468.0,584.0,468.0
transformed403.jpg,22.0,24.0,457.0,24.0,22.0,463.0,457.0,463.0
transformed404.jpg,14.0,9.0,538.0,9.0,14.0,457.0,538.0,457.0
transformed405.jpg,44.0,7.0,462.0,7.0,44.0,438.0,462.0,438.0
transformed406.jpg,122.0,28.0,551.0,28.0,122.0,451.0,551.0,451.0
transformed407.jpg,140.0,49.0,559.0,49.0,140.0,463.0,559.0,463.0
transformed408.jpg,16.0,3.0,414.0,3.0,16.0,408.0,414.0,408.0
transformed409.jpg,27.0,18.0,549.0,18.0,27.0,459.0,549.0,459.0
transformed410.jpg,92.0,9.0,535.0,9.0,92.0,460.0,535.0,460.0
transformed411.jpg,21.0,22.0,534.0,22.0,21.0,454.0,534.0,454.0
transformed412.jpg,34.0,81.0,487.0,81.0,34.0,467.0,487.0,467.0
transformed413.jpg,26.0,26.0,517.0,26.0,26.0,437.0,517.0,437.0
transformed414.jpg,47.0,13.0,502.0,13.0,47.0,472.0,502.0,472.0
transformed415.jpg,74.0,11.0,536.0,11.0,74.0,469.0,536.0,469.0
transformed416.jpg,60.0,107.0,779.0,107.0,60.0,868.0,779.0,868.0
transformed417.jpg,94.0,159.0,856.0,159.0,94.0,893.0,856.0,893.0
transformed418.jpg,51.0,283.0,722.0,283.0,51.0,943.0,722.0,943.0
transformed419.jpg,22.0,1.0,507.0,1.0,22.0,478.0,507.0,478.0
transformed420.jpg,34.0,7.0,449.0,7.0,34.0,436.0,449.0,436.0
transformed421.jpg,16.0,3.0,414.0,3.0,16.0,408.0,414.0,408.0
transformed422.jpg,89.0,147.0,894.0,147.0,89.0,914.0,894.0,914.0
transformed423.jpg,12.0,24.0,451.0,24.0,12.0,463.0,451.0,463.0
transformed424.jpg,103.0,1.0,545.0,1.0,103.0,441.0,545.0,441.0
transformed425.jpg,14.0,1.0,415.0,1.0,14.0,407.0,415.0,407.0
transformed426.jpg,49.0,231.0,933.0,231.0,49.0,1128.0,933.0,1128.0
transformed427.jpg,104.0,16.0,544.0,16.0,104.0,459.0,544.0,459.0
transformed428.jpg,101.0,270.0,885.0,270.0,101.0,1060.0,885.0,1060.0
transformed429.jpg,46.0,12.0,491.0,12.0,46.0,458.0,491.0,458.0
transformed430.jpg,194.0,52.0,1013.0,52.0,194.0,873.0,1013.0,873.0
transformed431.jpg,56.0,262.0,886.0,262.0,56.0,1085.0,886.0,1085.0
transformed432.jpg,16.0,27.0,521.0,27.0,16.0,455.0,521.0,455.0
transformed433.jpg,52.0,441.0,792.0,441.0,52.0,1177.0,792.0,1177.0
transformed434.jpg,14.0,1.0,415.0,1.0,14.0,407.0,415.0,407.0
transformed435.jpg,14.0,1.0,415.0,1.0,14.0,407.0,415.0,407.0
transformed436.jpg,94.0,14.0,550.0,14.0,94.0,467.0,550.0,467.0
transformed437.jpg,36.0,5.0,450.0,5.0,36.0,433.0,450.0,433.0
transformed438.jpg,112.0,12.0,547.0,12.0,112.0,446.0,547.0,446.0
transformed439.jpg,124.0,46.0,567.0,46.0,124.0,460.0,567.0,460.0
transformed440.jpg,117.0,19.0,621.0,19.0,117.0,445.0,621.0,445.0
transformed441.jpg,104.0,16.0,544.0,16.0,104.0,459.0,544.0,459.0
transformed442.jpg,131.0,0.0,584.0,0.0,131.0,468.0,584.0,468.0
transformed443.jpg,88.0,2.0,544.0,2.0,88.0,458.0,544.0,458.0
transformed444.jpg,126.0,290.0,807.0,290.0,126.0,998.0,807.0,998.0
transformed445.jpg,17.0,32.0,449.0,32.0,17.0,466.0,449.0,466.0
transformed446.jpg,95.0,8.0,550.0,8.0,95.0,460.0,550.0,460.0
transformed447.jpg,92.0,14.0,603.0,14.0,92.0,456.0,603.0,456.0
transformed448.jpg,15.0,10.0,476.0,10.0,15.0,404.0,476.0,404.0
transformed449.jpg,108.0,15.0,535.0,15.0,108.0,443.0,535.0,443.0
transformed450.jpg,74.0,57.0,943.0,57.0,74.0,913.0,943.0,913.0
transformed451.jpg,166.0,52.0,555.0,52.0,166.0,446.0,555.0,446.0
transformed452.jpg,120.0,43.0,520.0,43.0,120.0,438.0,520.0,438.0
transformed453.jpg,74.0,21.0,591.0,21.0,74.0,460.0,591.0,460.0
transformed454.jpg,44.0,52.0,512.0,52.0,44.0,444.0,512.0,444.0
transformed455.jpg,135.0,102.0,879.0,102.0,135.0,858.0,879.0,858.0
transformed456.jpg,30.0,16.0,574.0,16.0,30.0,473.0,574.0,473.0
transformed457.jpg,24.0,54.0,498.0,54.0,24.0,459.0,498.0,459.0
transformed458.jpg,40.0,11.0,591.0,11.0,40.0,474.0,591.0,474.0
transformed459.jpg,64.0,17.0,592.0,17.0,64.0,463.0,592.0,463.0
transformed460.jpg,91.0,49.0,585.0,49.0,91.0,467.0,585.0,467.0
transformed461.jpg,46.0,12.0,491.0,12.0,46.0,458.0,491.0,458.0
transformed462.jpg,117.0,19.0,621.0,19.0,117.0,445.0,621.0,445.0
transformed463.jpg,92.0,38.0,497.0,38.0,92.0,440.0,497.0,440.0
transformed464.jpg,71.0,11.0,514.0,11.0,71.0,449.0,514.0,449.0
transformed465.jpg,105.0,10.0,545.0,10.0,105.0,452.0,545.0,452.0
transformed466.jpg,245.0,31.000000000000004,1122.0,31.000000000000004,245.0,920.0,1122.0,920.0
transformed467.jpg,23.0,94.0,449.0,94.0,23.0,454.0,449.0,454.0
transformed468.jpg,74.0,362.0,887.0,362.0,74.0,1176.0,887.0,1176.0
transformed469.jpg,34.0,7.0,449.0,7.0,34.0,436.0,449.0,436.0
transformed470.jpg,92.0,9.0,535.0,9.0,92.0,460.0,535.0,460.0
transformed471.jpg,21.0,1.0,528.0,1.0,21.0,436.0,528.0,436.0
transformed472.jpg,204.0,20.0,617.0,20.0,204.0,442.0,617.0,442.0
transformed473.jpg,135.0,102.0,879.0,102.0,135.0,858.0,879.0,858.0
transformed474.jpg,27.0,18.0,549.0,18.0,27.0,459.0,549.0,459.0
transformed475.jpg,32.0,24.0,543.0,24.0,32.0,463.0,543.0,463.0
transformed476.jpg,40.0,11.0,591.0,11.0,40.0,474.0,591.0,474.0
transformed477.jpg,117.0,90.0,828.0,90.0,117.0,786.0,828.0,786.0
transformed478.jpg,52.0,441.0,792.0,441.0,52.0,1177.0,792.0,1177.0
transformed479.jpg,132.0,20.0,571.0,20.0,132.0,473.0,571.0,473.0
transformed480.jpg,34.0,7.0,449.0,7.0,34.0,436.0,449.0,436.0
transformed481.jpg,65.0,325.0,753.0,325.0,65.0,1068.0,753.0,1068.0
transformed482.jpg,32.0,24.0,543.0,24.0,32.0,463.0,543.0,463.0
transformed483.jpg,23.0,10.0,528.0,10.0,23.0,440.0,528.0,440.0
transformed484.jpg,42.0,9.0,502.0,9.0,42.0,466.0,502.0,466.0
transformed485.jpg,15.0,4.0,444.0,4.0,15.0,444.0,444.0,444.0
transformed486.jpg,29.0,47.0,522.0,47.0,29.0,461.0,522.0,461.0
transformed487.jpg,92.0,9.0,535.0,9.0,92.0,460.0,535.0,460.0
transformed488.jpg,104.0,16.0,544.0,16.0,104.0,459.0,544.0,459.0
transformed489.jpg,123.0,4.0,577.0,4.0,123.0,468.0,577.0,468.0
transformed490.jpg,121.0,13.0,567.0,13.0,121.0,470.0,567.0,470.0
transformed491.jpg,34.0,7.0,449.0,7.0,34.0,436.0,449.0,436.0
transformed492.jpg,194.0,52.0,1013.0,52.0,194.0,873.0,1013.0,873.0
transformed493.jpg,91.0,16.0,549.0,16.0,91.0,471.0,549.0,471.0
transformed494.jpg,123.0,4.0,577.0,4.0,123.0,468.0,577.0,468.0
transformed495.jpg,91.0,16.0,549.0,16.0,91.0,471.0,549.0,471.0
transformed496.jpg,28.0,1.0,441.0,1.0,28.0,429.0,441.0,429.0
transformed497.jpg,80.0,16.0,536.0,16.0,80.0,469.0,536.0,469.0
transformed498.jpg,171.0,29.0,566.0,29.0,171.0,431.0,566.0,431.0
transformed499.jpg,84.0,340.0,654.0,340.0,84.0,902.0,654.0,902.0
